ubicacion,fecha,puntuacion,titulo_comentario,comentario_negativo,comentario_positivo,etiquetas,cantidad_comentarios,nacionalidad
Vitoria,Escrito en 23 de mayo de 2025,"8,0",Enol,La ubicación,Las habitaciones,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,20 comentarios,España
Vitoria,Escrito en 23 de mayo de 2025,"8,0",Maite,"Muy pocos detalles en el apartamento, menaje escueto, no dejan ni un rollo de servilletas por si lo puedes necesitar.",La limpieza y la ubicación. Decorado con gusto.,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,27 comentarios,España
Vitoria,Escrito en 22 de mayo de 2025,"9,0",Jose,,"El apartamento, la ubicación y la app del apartamento",Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 21 de mayo de 2025,"9,0",Paya,No había fregona ni escoba y recogedor y falta de mantenimiento,Estaba muy limpio  es cómodo y muy centrico,Familia con niños pequeños | Apartamento Estudio | Estancia de 5 noches | Enviado por móvil,2 comentarios,España
Vitoria,Escrito en 21 de mayo de 2025,"7,0",Silvia,EL sofa-cama del apartamento resultó muy incómodo.,"Lo mejor fue la ubicación, facilidad en contactar con el alojamiento y la atención del personal. La amplitud de las habitaciones y luminosidad un plus.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche,31 comentarios,España
Vitoria,Escrito en 21 de mayo de 2025,"9,0",Dolores,Todo bien,"El alojamiento en si y la ubicación ...la limpieza,todo muy nuevo",Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,9 comentarios,España
Vitoria,Escrito en 19 de mayo de 2025,"9,0",Jose,"Echamos en falta mocho, recogedor y escoba para la limpieza 🧹 del apartamento o quizá un pequeño aspirador.
Bastante complicado aparcar en la zona.","La ubicación, muy cerca del centro y al lado de un Supermercado. La cama amplia y muy cómoda.",Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,18 comentarios,España
Vitoria,Escrito en 15 de mayo de 2025,"8,0",Tomas,Que en las imágenes de la reserva el apartamento tenía terraza y en realidad no la tenía.,Ubicacion,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,11 comentarios,España
Vitoria,Escrito en 15 de mayo de 2025,10,Ariadna,me gustó todo de este apartamento.,apartamento muy nuevo. todo en perfecto estado. limpieza espectacular. moderno y luminoso. bien equipado. tiene un día justo encima que facilita poder comprar. se aparca en la calle sin pagar.,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,37 comentarios,España
Vitoria,Escrito en 14 de mayo de 2025,10,Patricia,nada,"nos gustó mucho el alojamiento. Tenía de todo, muy completo. Las camas muy cómodas y cerca del centro.hay supermercados cerca y muchos bares y tiendas.nos dejaron un detalle al llegar y se agradece.volveremos sin duda.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche,26 comentarios,España
Vitoria,Escrito en 12 de mayo de 2025,"9,0",Julio,El sofá cama un poco incómodo,La ubicación,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,17 comentarios,España
Vitoria,Escrito en 12 de mayo de 2025,10,Inéscg19,,"La ubicación era perfecta, en el centro de la ciudad.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 12 de mayo de 2025,"8,0",Alvaizq,"El precio, no sé si era por la maratón pero, a pesar de estar muy bien, me parece un precio exagerado.","La ubicación, muy cerca del centro pero zona tranquila. Todo muy limpio y ordenado. Se nota desgaste en la habitación pero nada fuera de lo normal.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche,23 comentarios,España
Vitoria,Escrito en 12 de mayo de 2025,10,Eder,El sofá cama quizás era demasiado básico para el precio pagado,"Todas las estancias, la facilidad de contactar con personal del hotel y la limpieza",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,50 comentarios,España
Vitoria,Escrito en 11 de mayo de 2025,"8,0",Noelia,"el horario de check in a las 15, pero si pagas puedes entrar a las 12. y check out a las 11, pero pagando puedes salir más tarde....la calefacción no se podía bajar, había 25°C en la habitación y no tuvimos manera de bajarla.",el apartamento tenía todo lo necesario y era muy bonito.,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,12 comentarios,España
Vitoria,Escrito en 10 de mayo de 2025,10,Andreina,El sofá el salón sus asientos estaban un poco dañados,Cocina y baños 10/10,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,4 comentarios,España
Vitoria,Escrito en 9 de mayo de 2025,10,Gutiérrez,,"Todo, la limpieza,la comodidad,la ubicación",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 9 de mayo de 2025,"8,0",M,"Es sistema de check in va muy mal, es desesperante, el link y la web no funcionaban bien, menos mal que salió de un cuarto en la entrada uno de los personal y nos lo hizo través de su tablet.","Limpieza y comodidad, incluso la localización",Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,18 comentarios,España
Vitoria,Escrito en 7 de mayo de 2025,10,Pedro,,Funcionalidad y ubicación.,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 6 de mayo de 2025,"8,0",Jose,Esta subiendo de precio poco a poco,Muy bien ubicado,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,8 comentarios,España
Vitoria,Escrito en 4 de mayo de 2025,"9,0",Laura,,"Me gustó la limpieza y orden además de la ubicación. La temperatura interior, y la calidez del sitio.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,,
Vitoria,Escrito en 8 de marzo de 2025,"8,0",Macarena,"Falta de servilletas/papel cocina y algunos básicos como aceite,sal, vinagre. Falta consigna equipaje","Localización, la habitación y la disposición. Pusieron todo lo necesario oara nuestro bebé, tanto cuna como trona. Genial",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,4 comentarios,España
Vitoria,Escrito en 5 de marzo de 2025,10,Daniel,La ausencia de mampara en la ducha,La ubicación y la limpieza,Viaje de ocio | Familia con niños pequeños | Apartamento Estudio | Estancia de 4 noches | Enviado por móvil,55 comentarios,España
Vitoria,Escrito en 3 de marzo de 2025,"7,0",Carlos,"Poca o ninguna flexibilidad en los horarios. Después de pagar 24h de parking, tienes q salir antes de las 11:00La relación calidad/precio no se corresponde",La ubicación y la facilidad para el chekin,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,116 comentarios,España
Vitoria,Escrito en 3 de marzo de 2025,"7,0",Teresa,"Nuestra cama se movía mucho porque tenía las patas sueltas. Las almohadas son muy incómodas, extremadamente finas. Los apartamentos no estan preparados del todo ya que por ejemplo en la cocina apenas hay enchufes (tuvimos que enchufar el tostador en el mueble de la tele y la cafetera en un enchufe a la altura del suelo ya que en la encimera no había ningún enchufe). Las ventanas no se pueden abrir completamente, lo que dificulta que se pueda ventilar. El resto de las estancias estan muy bien y en general los apartamentos son cómodos y amplios.",Los apartamentos son cómodos y el acceso a las instalaciones es muy sencillo. La limpieza es óptima y los baños son amplios y cómodos; estan muy bien equipados. El apartamento en general está bien.,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 2 noches,5 comentarios,España
Vitoria,Escrito en 2 de marzo de 2025,"7,0",Pablo,"Demasiado olor a ambientador al entrar para disimular olores. Limpieza mejorable: machas en el suelo de nuestro apartamento y no habían lavado una toalla, que estaba totalmente sucia dentro de un cajón (seguramente no lo habría visto el personal de limpieza).","Muy buena ubicación y apartamentos, por norma general, bien cuidados",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,1 comentario,España
Vitoria,Escrito en 2 de marzo de 2025,"9,0",Jose,El sofá cama era incómodo,Estaba todo limpio y amplio y bien equipado,Viaje de ocio | Grupo de amigos | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,11 comentarios,España
Vitoria,Escrito en 1 de marzo de 2025,"8,0",Aitor,Que el sofá cama estaba roto. Y al que le tocó el sofá-cama no pudo descansar en condiciones óptimas.,Que tiene dos baños.,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil,6 comentarios,España
Vitoria,Escrito en 27 de febrero de 2025,"8,0",Alicia,La cama me resultó incómoda,"Perfecta ubicación Habitaciones tranquilas, sin ruido Todo muy limpioFácil acceso",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 3 noches | Enviado por móvil,6 comentarios,España
Vitoria,Escrito en 27 de febrero de 2025,10,Eworo,El checkin,Todo,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,5 comentarios,Reino Unido
Vitoria,Escrito en 26 de febrero de 2025,"9,0",Ruben,,"La habitación estaba limpia, y el baño también. Tiene servicios alrededor es fácil hacer el check in. Repetiremos seguro. Un acierto",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 25 de febrero de 2025,10,Vanesa,,"Es cómodo, moderno y bien ubicado. Tiene alrededor mucho parking gratuito",Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 24 de febrero de 2025,10,Naiara,,"Apartamento amplio, impecable y en una ubicación perfecta, a un paso de cebra de la parte vieja pero en una zona muy tranquila para descansar bien por la noche. Tenía todo lo necesario para unas vacaciones. Repetiría y lo recomendaría seguro. Parking de pago en el mismo edificio, lo que facilita la llegada y salida.",Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,,
Vitoria,Escrito en 23 de febrero de 2025,"8,0",Sai0a,"Los pocos ascensores de los que dispone para tantos apartamentos. Que no haya nadie por su surge algo es otra de las cosas que a mí personalmente no me gusta pero todo ha ido genial con el código que se proporciona.",La ubicación del apartamento,Viaje de ocio | Pareja | Apartamento Estudio | Estancia de 2 noches | Enviado por móvil,2 comentarios,España
Vitoria,Escrito en 23 de febrero de 2025,"9,0",Laia,,Es pequeño pero tiene de todo.,Viaje de ocio | Grupo | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,,
Vitoria,Escrito en 21 de febrero de 2025,"8,0",María,"La tele no es smart tv. Fueron hospitalarios y considero que la atención fue adecuada excepto por varios detalles con los que abusaron de confianza: se cobraron el early check-in por sólo consultarlo y, estando allí pedí el kit de limpieza que se les olvidó dejarme, me dijeron que subirían, esperé bastantes horas y finalmente entraron mientras estaba durmiendo sin previo aviso.",Comodidad del sofá y cama. Mobiliario y apartamento muy nuevo. Las ventanas insonorizan muy bien para ser una avenida con mucho tráfico. El agua de la ducha sale caliente rápido. El aire acondicionado centralizado suma mucho. El casco viejo queda muy cerca y realmente el apartamento está muy bien comunicado con el resto de la ciudad.,Viaje de ocio | Persona que viaja sola | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,20 comentarios,España
Vitoria,Escrito en 21 de febrero de 2025,"7,0",Alzate,"El día anterior pido que miren a ver si hay posibilidad de alargar la hora de salida de las 11am a las 14pm (es una opción que tienen si pagas 15€), lo hacen delante de mi y me confirman que si se puede sin problema, así que me cobran y todo perfecto hasta aquí. Al día siguiente, me llaman a las 10:30 diciéndome que había habido una confusión y un problema con el sistema y que no puedo quedarme hasta las 14pm. A lo cual respondí medio dormida, entre que me quedé otra vez dormida y recogia me dieron las 12 del mediodía mas o menos y me cobran una penalización de 45€ por salir mas tarde. Ósea, tienen un error y encima de que pretenden que me vaya corriendo a prisas de la habitación todavía me cobran por no haber salido a la hora habiendo sido de ellos el problema, enfin.",,Viaje de ocio | Persona que viaja sola | Apartamento con terraza | Estancia de 1 noche | Enviado por móvil,4 comentarios,España
Vitoria,Escrito en 20 de febrero de 2025,10,Manuel,Nada,Todo,Viaje de ocio | Grupo | Apartamento Ático | Estancia de 5 noches | Enviado por móvil,12 comentarios,España
Vitoria,Escrito en 20 de febrero de 2025,"8,0",Andrea,"- En la alarma de incendios del techo había un calcetín puesto… entiendo que el personal de limpieza no hizo el trabajo en profundidad 
- No se pueden dejar las maletas, aunque haya un chico nos dijo que nos buscáramos la vida",Muy nuevo y bien equipado,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 2 noches | Enviado por móvil,10 comentarios,España
Vitoria,Escrito en 20 de febrero de 2025,"8,0",Elena,Dificultad para la entrada con el código muy lioso,Mucho,Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,6 comentarios,España
Vitoria,Escrito en 20 de febrero de 2025,"9,0",Iñigo,Nada,Estaba todo perfecto,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,12 comentarios,España
Vitoria,Escrito en 19 de febrero de 2025,"7,0",Merce,No me gustó que tener que hacer el checking  obligstoriamente antes de llegar para que me diesen el código de la habitación. Si por cualquier motivo no puedo hacer ese checking ¿que me quedo en la calle?,,Viaje de ocio | Pareja | Apartamento de 1 dormitorio | Estancia de 1 noche | Enviado por móvil,35 comentarios,España
